timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763735876403,36,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-13,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,32,0,0
1763735876418,51,Buka Homepage,200,OK,TC-045 Endurance Test 1-10,text,true,,117307,116,20,20,http://localhost:3000/,48,0,0
1763735876434,40,Buka Homepage,200,OK,TC-045 Endurance Test 1-9,text,true,,117307,116,20,20,http://localhost:3000/,35,0,0
1763735876434,46,Buka Homepage,200,OK,TC-045 Endurance Test 1-18,text,true,,117305,116,20,20,http://localhost:3000/,40,0,0
1763735876387,95,Buka Homepage,200,OK,TC-045 Endurance Test 1-7,text,true,,117305,116,20,20,http://localhost:3000/,93,0,0
1763735876480,19,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-5,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,16,0,0
1763735876496,19,Buka Homepage,200,OK,TC-045 Endurance Test 1-2,text,true,,117307,116,20,20,http://localhost:3000/,17,0,0
1763735876576,31,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-14,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,30,0,0
1763735876639,34,Buka Homepage,200,OK,TC-045 Endurance Test 1-19,text,true,,117309,116,20,20,http://localhost:3000/,27,0,0
1763735876639,35,Buka Homepage,200,OK,TC-045 Endurance Test 1-11,text,true,,117305,116,20,20,http://localhost:3000/,34,0,0
1763735876669,23,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-6,text,true,,108857,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,21,0,0
1763735876685,24,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-15,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,23,0,0
1763735877323,30,Buka Homepage,200,OK,TC-045 Endurance Test 1-12,text,true,,117305,116,20,20,http://localhost:3000/,22,0,0
1763735877354,33,Buka Homepage,200,OK,TC-045 Endurance Test 1-3,text,true,,117311,116,20,20,http://localhost:3000/,28,0,0
1763735877354,35,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-16,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,33,0,0
1763735877369,47,Buka Homepage,200,OK,TC-045 Endurance Test 1-4,text,true,,117309,116,20,20,http://localhost:3000/,43,0,0
1763735877375,42,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-1,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,41,0,0
1763735877390,33,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-17,text,true,,108855,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,32,0,0
1763735877437,29,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-8,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,26,0,0
1763735877437,35,Buka Homepage,200,OK,TC-045 Endurance Test 1-20,text,true,,117309,116,20,20,http://localhost:3000/,34,0,0
1763735877453,29,Buka Homepage,200,OK,TC-045 Endurance Test 1-13,text,true,,117309,116,20,20,http://localhost:3000/,28,0,0
1763735877484,50,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-10,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,44,0,0
1763735877484,52,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-18,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,49,0,0
1763735877500,49,Buka Homepage,200,OK,TC-045 Endurance Test 1-5,text,true,,117307,116,20,20,http://localhost:3000/,45,0,0
1763735877530,30,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-2,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,28,0,0
1763735877484,91,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-7,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,83,0,0
1763735877484,91,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-9,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,91,0,0
1763735877609,22,Buka Homepage,200,OK,TC-045 Endurance Test 1-14,text,true,,117309,116,20,20,http://localhost:3000/,21,0,0
1763735877686,35,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-11,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,34,0,0
1763735877686,45,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-19,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,42,0,0
1763735877702,39,Buka Homepage,200,OK,TC-045 Endurance Test 1-6,text,true,,117307,116,20,20,http://localhost:3000/,38,0,0
1763735877724,27,Buka Homepage,200,OK,TC-045 Endurance Test 1-15,text,true,,117307,116,20,20,http://localhost:3000/,26,0,0
1763735878354,21,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-12,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,20,0,0
1763735878401,39,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-3,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,34,0,0
1763735878401,46,Buka Homepage,200,OK,TC-045 Endurance Test 1-16,text,true,,117307,116,20,20,http://localhost:3000/,37,0,0
1763735878417,48,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-4,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,45,0,0
1763735878417,49,Buka Homepage,200,OK,TC-045 Endurance Test 1-1,text,true,,117307,116,20,20,http://localhost:3000/,48,0,0
1763735878435,41,Buka Homepage,200,OK,TC-045 Endurance Test 1-17,text,true,,117315,116,20,20,http://localhost:3000/,39,0,0
1763735878472,21,Buka Homepage,200,OK,TC-045 Endurance Test 1-8,text,true,,117313,116,20,20,http://localhost:3000/,18,0,0
1763735878488,28,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-13,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,23,0,0
1763735878488,29,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-20,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,28,0,0
1763735878535,22,Buka Homepage,200,OK,TC-045 Endurance Test 1-10,text,true,,117311,116,20,20,http://localhost:3000/,20,0,0
1763735878551,40,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-5,text,true,,108855,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,37,0,0
1763735878551,40,Buka Homepage,200,OK,TC-045 Endurance Test 1-18,text,true,,117305,116,20,20,http://localhost:3000/,32,0,0
1763735878566,44,Buka Homepage,200,OK,TC-045 Endurance Test 1-2,text,true,,117311,116,20,20,http://localhost:3000/,41,0,0
1763735878582,39,Buka Homepage,200,OK,TC-045 Endurance Test 1-9,text,true,,117305,116,20,20,http://localhost:3000/,36,0,0
1763735878582,40,Buka Homepage,200,OK,TC-045 Endurance Test 1-7,text,true,,117309,116,20,20,http://localhost:3000/,39,0,0
1763735878643,21,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-14,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,20,0,0
1763735878725,22,Buka Homepage,200,OK,TC-045 Endurance Test 1-11,text,true,,117307,116,20,20,http://localhost:3000/,21,0,0
1763735878741,21,Buka Homepage,200,OK,TC-045 Endurance Test 1-19,text,true,,117307,116,20,20,http://localhost:3000/,19,0,0
1763735878756,31,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-15,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,26,0,0
1763735878756,32,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-6,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,31,0,0
1763735879388,29,Buka Homepage,200,OK,TC-045 Endurance Test 1-12,text,true,,117307,116,20,20,http://localhost:3000/,20,0,0
1763735879451,40,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-16,text,true,,108857,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,31,0,0
1763735879451,45,Buka Homepage,200,OK,TC-045 Endurance Test 1-3,text,true,,117307,116,20,20,http://localhost:3000/,40,0,0
1763735879467,43,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-1,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,41,0,0
1763735879467,48,Buka Homepage,200,OK,TC-045 Endurance Test 1-4,text,true,,117309,116,20,20,http://localhost:3000/,47,0,0
1763735879482,57,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-17,text,true,,108857,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,46,0,0
1763735879497,49,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-8,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,48,0,0
1763735879523,36,Buka Homepage,200,OK,TC-045 Endurance Test 1-13,text,true,,117305,116,20,20,http://localhost:3000/,32,0,0
1763735879523,37,Buka Homepage,200,OK,TC-045 Endurance Test 1-20,text,true,,117309,116,20,20,http://localhost:3000/,36,0,0
1763735879569,18,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-10,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,17,0,0
1763735879601,30,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-18,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,21,0,0
1763735879601,30,Buka Homepage,200,OK,TC-045 Endurance Test 1-5,text,true,,117307,116,20,20,http://localhost:3000/,29,0,0
1763735879617,38,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-2,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,35,0,0
1763735879633,37,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-9,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,32,0,0
1763735879633,38,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-7,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,37,0,0
1763735879680,17,Buka Homepage,200,OK,TC-045 Endurance Test 1-14,text,true,,117307,116,20,20,http://localhost:3000/,16,0,0
1763735879757,23,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-11,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,21,0,0
1763735879773,21,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-19,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,19,0,0
1763735879788,30,Buka Homepage,200,OK,TC-045 Endurance Test 1-15,text,true,,117311,116,20,20,http://localhost:3000/,27,0,0
1763735879792,27,Buka Homepage,200,OK,TC-045 Endurance Test 1-6,text,true,,117305,116,20,20,http://localhost:3000/,26,0,0
1763735880419,18,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-12,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,16,0,0
1763735880498,40,Buka Homepage,200,OK,TC-045 Endurance Test 1-16,text,true,,117307,116,20,20,http://localhost:3000/,31,0,0
1763735880498,42,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-3,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,39,0,0
1763735880514,37,Buka Homepage,200,OK,TC-045 Endurance Test 1-1,text,true,,117305,116,20,20,http://localhost:3000/,31,0,0
1763735880529,36,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-4,text,true,,108855,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,35,0,0
1763735880545,36,Buka Homepage,200,OK,TC-045 Endurance Test 1-17,text,true,,117313,116,20,20,http://localhost:3000/,31,0,0
1763735880559,44,Buka Homepage,200,OK,TC-045 Endurance Test 1-8,text,true,,117309,116,20,20,http://localhost:3000/,35,0,0
1763735880574,47,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-13,text,true,,108855,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,43,0,0
1763735880574,48,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-20,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,46,0,0
1763735880589,43,Buka Homepage,200,OK,TC-045 Endurance Test 1-10,text,true,,117305,116,20,20,http://localhost:3000/,42,0,0
1763735880635,28,Buka Homepage,200,OK,TC-045 Endurance Test 1-18,text,true,,117309,116,20,20,http://localhost:3000/,23,0,0
1763735880635,29,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-5,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,28,0,0
1763735880666,19,Buka Homepage,200,OK,TC-045 Endurance Test 1-2,text,true,,117309,116,20,20,http://localhost:3000/,16,0,0
1763735880681,28,Buka Homepage,200,OK,TC-045 Endurance Test 1-7,text,true,,117307,116,20,20,http://localhost:3000/,25,0,0
1763735880681,29,Buka Homepage,200,OK,TC-045 Endurance Test 1-9,text,true,,117309,116,20,20,http://localhost:3000/,28,0,0
1763735880712,18,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-14,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,17,0,0
1763735880793,26,Buka Homepage,200,OK,TC-045 Endurance Test 1-11,text,true,,117309,116,20,20,http://localhost:3000/,22,0,0
1763735880809,23,Buka Homepage,200,OK,TC-045 Endurance Test 1-19,text,true,,117309,116,20,20,http://localhost:3000/,21,0,0
1763735880824,31,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-15,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,26,0,0
1763735880824,32,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-6,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,31,0,0
1763735881437,29,Buka Homepage,200,OK,TC-045 Endurance Test 1-12,text,true,,117309,116,20,20,http://localhost:3000/,20,0,0
1763735881548,37,Buka Homepage,200,OK,TC-045 Endurance Test 1-3,text,true,,117309,116,20,20,http://localhost:3000/,32,0,0
1763735881548,39,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-16,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,37,0,0
1763735881563,35,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-1,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,31,0,0
1763735881587,35,Buka Homepage,200,OK,TC-045 Endurance Test 1-4,text,true,,117307,116,20,20,http://localhost:3000/,28,0,0
1763735881587,41,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-17,text,true,,108855,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,40,0,0
1763735881604,30,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-8,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,29,0,0
1763735881634,63,Buka Homepage,200,OK,TC-045 Endurance Test 1-20,text,true,,117305,116,20,20,http://localhost:3000/,49,0,0
1763735881634,63,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-10,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,37,0,0
1763735881634,71,Buka Homepage,200,OK,TC-045 Endurance Test 1-13,text,true,,117309,116,20,20,http://localhost:3000/,63,0,0
1763735881687,46,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-2,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,44,0,0
1763735881671,67,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-18,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,56,0,0
1763735881671,68,Buka Homepage,200,OK,TC-045 Endurance Test 1-5,text,true,,117307,116,20,20,http://localhost:3000/,67,0,0
1763735881721,46,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-7,text,true,,108859,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,45,0,0
1763735881721,52,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-9,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,51,0,0
1763735881741,37,Buka Homepage,200,OK,TC-045 Endurance Test 1-14,text,true,,117311,116,20,20,http://localhost:3000/,36,0,0
1763735881824,21,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-11,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,18,0,0
1763735881840,19,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-19,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,18,0,0
1763735881870,29,Buka Homepage,200,OK,TC-045 Endurance Test 1-15,text,true,,117311,116,20,20,http://localhost:3000/,23,0,0
1763735881870,30,Buka Homepage,200,OK,TC-045 Endurance Test 1-6,text,true,,117307,116,20,20,http://localhost:3000/,29,0,0
1763735882469,29,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-12,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,19,0,0
1763735882596,38,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-3,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,37,0,0
1763735882596,39,Buka Homepage,200,OK,TC-045 Endurance Test 1-16,text,true,,117305,116,20,20,http://localhost:3000/,33,0,0
1763735882611,51,Buka Homepage,200,OK,TC-045 Endurance Test 1-1,text,true,,117309,116,20,20,http://localhost:3000/,46,0,0
1763735882627,42,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-4,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,40,0,0
1763735882642,43,Buka Homepage,200,OK,TC-045 Endurance Test 1-17,text,true,,117311,116,20,20,http://localhost:3000/,39,0,0
1763735882642,44,Buka Homepage,200,OK,TC-045 Endurance Test 1-8,text,true,,117307,116,20,20,http://localhost:3000/,43,0,0
1763735882709,49,Buka Homepage,200,OK,TC-045 Endurance Test 1-10,text,true,,117309,116,20,20,http://localhost:3000/,35,0,0
1763735882709,59,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-20,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,45,0,0
1763735882709,59,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-13,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,48,0,0
1763735882742,58,Buka Homepage,200,OK,TC-045 Endurance Test 1-2,text,true,,117307,116,20,20,http://localhost:3000/,49,0,0
1763735882742,69,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-5,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,68,0,0
1763735882742,70,Buka Homepage,200,OK,TC-045 Endurance Test 1-18,text,true,,117307,116,20,20,http://localhost:3000/,64,0,0
1763735882773,58,Buka Homepage,200,OK,TC-045 Endurance Test 1-9,text,true,,117307,116,20,20,http://localhost:3000/,53,0,0
1763735882773,61,Buka Homepage,200,OK,TC-045 Endurance Test 1-7,text,true,,117311,116,20,20,http://localhost:3000/,57,0,0
1763735882789,52,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-14,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,49,0,0
1763735882854,19,Buka Homepage,200,OK,TC-045 Endurance Test 1-11,text,true,,117307,116,20,20,http://localhost:3000/,17,0,0
1763735882870,19,Buka Homepage,200,OK,TC-045 Endurance Test 1-19,text,true,,117309,116,20,20,http://localhost:3000/,17,0,0
1763735882901,23,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-6,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,22,0,0
1763735882901,29,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-15,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,28,0,0
1763735883499,32,Buka Homepage,200,OK,TC-045 Endurance Test 1-12,text,true,,117307,116,20,20,http://localhost:3000/,22,0,0
1763735883641,30,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-16,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,25,0,0
1763735883641,34,Buka Homepage,200,OK,TC-045 Endurance Test 1-3,text,true,,117307,116,20,20,http://localhost:3000/,29,0,0
1763735883671,28,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-1,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,25,0,0
1763735883671,44,Buka Homepage,200,OK,TC-045 Endurance Test 1-4,text,true,,117307,116,20,20,http://localhost:3000/,36,0,0
1763735883687,43,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-17,text,true,,108855,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,41,0,0
1763735883687,49,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-8,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,48,0,0
1763735883774,46,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-10,text,true,,108857,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,35,0,0
1763735883774,46,Buka Homepage,200,OK,TC-045 Endurance Test 1-20,text,true,,117311,116,20,20,http://localhost:3000/,42,0,0
1763735883774,48,Buka Homepage,200,OK,TC-045 Endurance Test 1-13,text,true,,117311,116,20,20,http://localhost:3000/,46,0,0
1763735883806,56,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-2,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,54,0,0
1763735883821,65,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-18,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,59,0,0
1763735883821,75,Buka Homepage,200,OK,TC-045 Endurance Test 1-5,text,true,,117311,116,20,20,http://localhost:3000/,63,0,0
1763735883837,60,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-7,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,58,0,0
1763735883837,79,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-9,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,73,0,0
1763735883853,77,Buka Homepage,200,OK,TC-045 Endurance Test 1-14,text,true,,117309,116,20,20,http://localhost:3000/,63,0,0
1763735883884,61,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-11,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,59,0,0
1763735883899,53,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-19,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,51,0,0
1763735883930,35,Buka Homepage,200,OK,TC-045 Endurance Test 1-6,text,true,,117305,116,20,20,http://localhost:3000/,34,0,0
1763735883945,30,Buka Homepage,200,OK,TC-045 Endurance Test 1-15,text,true,,117309,116,20,20,http://localhost:3000/,29,0,0
1763735884532,21,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-12,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,20,0,0
1763735884675,29,Buka Homepage,200,OK,TC-045 Endurance Test 1-16,text,true,,117305,116,20,20,http://localhost:3000/,25,0,0
1763735884691,27,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-3,text,true,,108859,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,24,0,0
1763735884706,26,Buka Homepage,200,OK,TC-045 Endurance Test 1-1,text,true,,117311,116,20,20,http://localhost:3000/,23,0,0
1763735884722,24,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-4,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,21,0,0
1763735884739,30,Buka Homepage,200,OK,TC-045 Endurance Test 1-8,text,true,,117307,116,20,20,http://localhost:3000/,25,0,0
1763735884739,31,Buka Homepage,200,OK,TC-045 Endurance Test 1-17,text,true,,117305,116,20,20,http://localhost:3000/,30,0,0
1763735884825,40,Buka Homepage,200,OK,TC-045 Endurance Test 1-10,text,true,,117311,116,20,20,http://localhost:3000/,30,0,0
1763735884825,40,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-20,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,37,0,0
1763735884825,41,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-13,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,40,0,0
1763735884871,16,Buka Homepage,200,OK,TC-045 Endurance Test 1-2,text,true,,117311,116,20,20,http://localhost:3000/,16,0,0
1763735884887,19,Buka Homepage,200,OK,TC-045 Endurance Test 1-18,text,true,,117309,116,20,20,http://localhost:3000/,15,0,0
1763735884902,28,Buka Homepage,200,OK,TC-045 Endurance Test 1-7,text,true,,117309,116,20,20,http://localhost:3000/,23,0,0
1763735884902,41,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-5,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,38,0,0
1763735884917,53,Buka Homepage,200,OK,TC-045 Endurance Test 1-9,text,true,,117309,116,20,20,http://localhost:3000/,49,0,0
1763735884933,52,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-14,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,48,0,0
1763735884964,47,Buka Homepage,200,OK,TC-045 Endurance Test 1-19,text,true,,117307,116,20,20,http://localhost:3000/,42,0,0
1763735884948,64,Buka Homepage,200,OK,TC-045 Endurance Test 1-11,text,true,,117309,116,20,20,http://localhost:3000/,63,0,0
1763735884980,44,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-15,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,37,0,0
1763735884980,44,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-6,text,true,,108853,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,43,0,0
1763735885566,20,Buka Homepage,200,OK,TC-045 Endurance Test 1-12,text,true,,117309,116,20,20,http://localhost:3000/,20,0,0
1763735885710,24,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-16,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,20,0,0
1763735885726,27,Buka Homepage,200,OK,TC-045 Endurance Test 1-3,text,true,,117309,116,20,20,http://localhost:3000/,25,0,0
1763735885741,30,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-1,text,true,,108857,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,28,0,0
1763735885757,30,Buka Homepage,200,OK,TC-045 Endurance Test 1-4,text,true,,117305,116,20,20,http://localhost:3000/,27,0,0
1763735885773,31,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-17,text,true,,108849,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,26,0,0
1763735885773,33,Lihat Detail Produk,200,OK,TC-045 Endurance Test 1-8,text,true,,108851,158,20,20,http://localhost:3000/accessories/stainless-steel-thermos-yellow,31,0,0
